Budget,Cast_Likes,Gross,Link,Score,Title,Type,Users,Year,movie_likes
21000000,16692,6830957,http://www.imdb.com/title/tt0179098/?ref_=fn_tt_tt_1,6.7,Moonlight Mile ,Color,11983,2002,365
5000000,19404,5009677,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,7.9,Moon ,Color,260607,2009,47000
229575,2158,1229197,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,8.3,Monty Python and the Holy Grail ,Color,382240,1975,14000
20000000,4257,23179303,http://www.imdb.com/title/tt1067774/?ref_=fn_tt_tt_1,5.8,Monte Carlo ,Color,32951,2011,6000
115000000,15013,289907418,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,8.1,"Monsters, Inc. ",Color,585659,2001,0
175000000,2579,198332128,http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1,6.5,Monsters vs. Aliens ,Color,114553,2009,0
200000000,14863,268488329,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,7.3,Monsters University ,Color,235025,2013,44000
500000,1118,237301,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,6.4,Monsters ,Color,75669,2010,19000
4000000,13707,31252964,http://www.imdb.com/title/tt0285742/?ref_=fn_tt_tt_1,7.1,Monster's Ball ,Color,71495,2001,0
60000000,6292,82931301,http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1,5.5,Monster-in-Law ,Color,43358,2005,0
75000000,17299,73661010,http://www.imdb.com/title/tt0385880/?ref_=fn_tt_tt_1,6.6,Monster House ,Color,71137,2006,0
4500000,11736,34468224,http://www.imdb.com/title/tt0340855/?ref_=fn_tt_tt_1,7.3,Monster ,Color,105568,2003,0
7000000,809,13876974,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,7.4,Monsoon Wedding ,Color,19397,2001,0
75000000,5580,5409517,http://www.imdb.com/title/tt0166276/?ref_=fn_tt_tt_1,4.7,Monkeybone ,Color,14280,2001,683
20000000,653,5701643,http://www.imdb.com/title/tt0416044/?ref_=fn_tt_tt_1,7.3,Mongol: The Rise of Genghis Khan ,Color,37635,2007,0
50000000,53094,75605492,http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1,7.6,Moneyball ,Color,283563,2011,27000
68000000,1132,35324232,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,5.6,Money Train ,Color,32224,1995,617
25000000,2530,41067398,http://www.imdb.com/title/tt0119695/?ref_=fn_tt_tt_1,6.1,Money Talks ,Color,22748,1997,666
27000000,10894,41008532,http://www.imdb.com/title/tt2241351/?ref_=fn_tt_tt_1,6.7,Money Monster ,Color,19611,2016,0
4000000,387,146402,http://www.imdb.com/title/tt0319769/?ref_=fn_tt_tt_1,7.7,Mondays in the Sun ,Color,9913,2002,0
65000000,12850,63695760,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,6.4,Mona Lisa Smile ,Color,61490,2003,0
5000000,2705,10429707,http://www.imdb.com/title/tt3014666/?ref_=fn_tt_tt_1,5.4,Moms' Night Out ,Color,10483,2014,0
21000000,1562,15593,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,5.8,Molly ,Color,2295,1999,284
16000000,1651,634277,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,7.3,Molière ,Color,5166,2007,815
1500000,352,163245,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,8.6,Modern Times ,Black and White,143086,1936,0
10000000,19065,16153600,http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,6.5,Mo' Better Blues ,Color,8295,1990,720
1600000,1694,26893,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,7.2,Mississippi Mermaid ,Color,4391,1969,278
150000000,34817,133382309,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,6.9,Mission: Impossible III ,Color,256695,2006,0
125000000,11930,215397307,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,6.1,Mission: Impossible II ,Color,242188,2000,0
150000000,21840,195000874,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,7.4,Mission: Impossible - Rogue Nation ,Color,232187,2015,47000
145000000,21768,209364921,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,7.4,Mission: Impossible - Ghost Protocol ,Color,365104,2011,35000
80000000,12760,180965237,http://www.imdb.com/title/tt0117060/?ref_=fn_tt_tt_1,7.1,Mission: Impossible ,Color,300542,1996,0
90000000,4902,60874615,http://www.imdb.com/title/tt0183523/?ref_=fn_tt_tt_1,5.6,Mission to Mars ,Color,60467,2000,0
30000000,1518,2975649,http://www.imdb.com/title/tt0482546/?ref_=fn_tt_tt_1,7,Miss Potter ,Color,23864,2006,0
6000000,1831,4542775,http://www.imdb.com/title/tt1151922/?ref_=fn_tt_tt_1,5.1,Miss March ,Color,18313,2009,985
45000000,4305,48472213,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,5,Miss Congeniality 2: Armed and Fabulous ,Color,51252,2005,621
45000000,1574,106807667,http://www.imdb.com/title/tt0212346/?ref_=fn_tt_tt_1,6.2,Miss Congeniality ,Color,137377,2000,0
35000000,3185,30691439,http://www.imdb.com/title/tt0790686/?ref_=fn_tt_tt_1,6.2,Mirrors ,Color,86205,2008,5000
4000000,1215,864959,http://www.imdb.com/title/tt0366780/?ref_=fn_tt_tt_1,6.9,Mirrormask ,Color,20275,2005,0
85000000,11454,64933670,http://www.imdb.com/title/tt1667353/?ref_=fn_tt_tt_1,5.6,Mirror Mirror ,Color,70838,2012,18000
13000000,7833,61693523,http://www.imdb.com/title/tt4257926/?ref_=fn_tt_tt_1,6.8,Miracles from Heaven ,Color,6276,2016,16000
45000000,26982,7916887,http://www.imdb.com/title/tt1046997/?ref_=fn_tt_tt_1,6,Miracle at St. Anna ,Color,15697,2008,0
28000000,1845,64371181,http://www.imdb.com/title/tt0349825/?ref_=fn_tt_tt_1,7.5,Miracle ,Color,36636,2004,0
102000000,12546,132014112,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,7.7,Minority Report ,Color,399651,2002,0
74000000,13616,336029560,http://www.imdb.com/title/tt2293640/?ref_=fn_tt_tt_1,6.4,Minions ,Color,142403,2015,70000
27000000,4186,4476235,http://www.imdb.com/title/tt0297284/?ref_=fn_tt_tt_1,6.4,Mindhunters ,Color,49405,2004,2000
30000000,28830,100422786,http://www.imdb.com/title/tt0405159/?ref_=fn_tt_tt_1,8.1,Million Dollar Baby ,Color,482064,2004,14000
25000000,6393,36447959,http://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1,7,Million Dollar Arm ,Color,35833,2014,10000
20000000,13189,31838002,http://www.imdb.com/title/tt1013753/?ref_=fn_tt_tt_1,7.6,Milk ,Color,136673,2008,10000
90000000,10731,50628009,http://www.imdb.com/title/tt0120751/?ref_=fn_tt_tt_1,5.6,Mighty Joe Young ,Color,22955,1998,0
18000000,5671,3707794,http://www.imdb.com/title/tt2649554/?ref_=fn_tt_tt_1,6.7,Midnight Special ,Color,31359,2016,0
30000000,23866,38413606,http://www.imdb.com/title/tt0095631/?ref_=fn_tt_tt_1,7.6,Midnight Run ,Color,54042,1988,0
30000000,19689,25078937,http://www.imdb.com/title/tt0119668/?ref_=fn_tt_tt_1,6.6,Midnight in the Garden of Good and Evil ,Color,31751,1997,0
17000000,1289,56816662,http://www.imdb.com/title/tt1605783/?ref_=fn_tt_tt_1,7.7,Midnight in Paris ,Color,301149,2011,78000
200000,3021,78030,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1,6.5,Middle of Nowhere ,Color,1034,2012,569
27000000,1342,1260917,http://www.imdb.com/title/tt1149361/?ref_=fn_tt_tt_1,7.2,Micmacs ,Color,24657,2009,0
40000000,2913,33864342,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1,5.8,Mickey Blue Eyes ,Color,29968,1999,445
28000000,48482,11030963,http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1,7.1,Michael Collins ,Black and White,24145,1996,0
25000000,3284,49024969,http://www.imdb.com/title/tt0465538/?ref_=fn_tt_tt_1,7.3,Michael Clayton ,Color,133367,2007,0
2100000,214,3330,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1,7.2,Mi America ,Color,22,2015,305
225000,173,2938208,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,7.5,Metropolitan ,Color,7143,1990,865
6000000,203,26435,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1,8.3,Metropolis ,Black and White,111841,1927,12000
55000000,19815,52799004,http://www.imdb.com/title/tt0139462/?ref_=fn_tt_tt_1,6.1,Message in a Bottle ,Color,28942,1999,0
600000,1281,171988,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,5.6,Mercy Streets ,Color,448,2000,12
120000000,33073,65881014,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,6.1,Mercury Rising ,Color,108630,1998,0
3500000,3036,27900000,http://www.imdb.com/title/tt0107554/?ref_=fn_tt_tt_1,7.5,Menace II Society ,Color,39508,1993,0
7500000,1834,4239767,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,6,Men with Brooms ,Color,3709,2002,0
32000000,36069,48814909,http://www.imdb.com/title/tt0203019/?ref_=fn_tt_tt_1,7.2,Men of Honor ,Color,89424,2000,0
140000000,14823,190418803,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,6.1,Men in Black II ,Color,270207,2002,2000
225000000,12572,179020854,http://www.imdb.com/title/tt1409024/?ref_=fn_tt_tt_1,6.8,Men in Black 3 ,Color,268154,2012,40000
90000000,12998,250147615,http://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,7.3,Men in Black ,Color,403014,1997,0
40000000,2125,14358033,http://www.imdb.com/title/tt0104850/?ref_=fn_tt_tt_1,5.9,Memoirs of an Invisible Man ,Color,17365,1992,630
85000000,2380,57010853,http://www.imdb.com/title/tt0397535/?ref_=fn_tt_tt_1,7.3,Memoirs of a Geisha ,Color,119286,2005,0
9000000,1997,25530884,http://www.imdb.com/title/tt0209144/?ref_=fn_tt_tt_1,8.5,Memento ,Black and White,845580,2000,40000
7400000,15835,3029870,http://www.imdb.com/title/tt1527186/?ref_=fn_tt_tt_1,7.1,Melancholia ,Color,128729,2011,50000
22000000,4221,5974653,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1,4.1,Megiddo: The Omega Code 2 ,Color,2253,2001,158
130000000,46120,148337537,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,7.3,Megamind ,Color,172754,2010,13000
20000000,1356,5333658,http://www.imdb.com/title/tt0084316/?ref_=fn_tt_tt_1,3.5,Megaforce ,Color,2541,1982,0
30000000,3854,38232624,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1,2.7,Meet the Spartans ,Color,88518,2008,0
55000000,24286,166225040,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,7,Meet the Parents ,Color,260442,2000,0
80000000,24938,279167575,http://www.imdb.com/title/tt0290002/?ref_=fn_tt_tt_1,6.3,Meet the Fockers ,Color,211296,2004,0
24000000,24436,4308981,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1,3.9,Meet the Deedles ,Color,2265,1998,839
90000000,23950,44606335,http://www.imdb.com/title/tt0119643/?ref_=fn_tt_tt_1,7.1,Meet Joe Black ,Color,169023,1998,10000
60000000,1865,11802056,http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1,4.9,Meet Dave ,Color,31640,2008,791
40000000,519,45500797,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,6,Medicine Man ,Color,17443,1992,694
500000,23737,32645,http://www.imdb.com/title/tt0070379/?ref_=fn_tt_tt_1,7.4,Mean Streets ,Color,67797,1973,0
2500000,29325,92191,http://www.imdb.com/title/tt0291341/?ref_=fn_tt_tt_1,6.5,Mean Machine ,Color,29463,2001,0
17000000,5032,86049418,http://www.imdb.com/title/tt0377092/?ref_=fn_tt_tt_1,7,Mean Girls ,Color,245989,2004,0
500000,2655,603943,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,7.3,Mean Creek ,Color,26407,2004,1000
51000000,1711,90567722,http://www.imdb.com/title/tt0183505/?ref_=fn_tt_tt_1,6.5,"Me, Myself & Irene ",Color,185878,2000,0
20000000,21852,56154094,http://www.imdb.com/title/tt2674426/?ref_=fn_tt_tt_1,7.6,Me Before You ,Color,44723,2016,51000
2000000,1349,3885134,http://www.imdb.com/title/tt0415978/?ref_=fn_tt_tt_1,7.4,Me and You and Everyone We Know ,Color,31130,2005,0
25000000,1591,1186957,http://www.imdb.com/title/tt1175506/?ref_=fn_tt_tt_1,6.8,Me and Orson Welles ,Color,9264,2008,0
17000000,952,44469602,http://www.imdb.com/title/tt2097298/?ref_=fn_tt_tt_1,7.4,"McFarland, USA ",Color,23480,2015,21000
500000,2489,145540,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1,6.7,May ,Color,26773,2002,0
25000000,1634,14095303,http://www.imdb.com/title/tt0117011/?ref_=fn_tt_tt_1,5.4,Maximum Risk ,Color,15814,1996,503
35000000,16249,40687294,http://www.imdb.com/title/tt0467197/?ref_=fn_tt_tt_1,5.4,Max Payne ,Color,107772,2008,0
12000000,4551,17292381,http://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,5.3,Max Keeble's Big Move ,Color,5794,2001,371
20000000,2851,42652003,http://www.imdb.com/title/tt3369806/?ref_=fn_tt_tt_1,6.8,Max ,Color,18915,2015,33000
2600000,1269,3130592,http://www.imdb.com/title/tt0093512/?ref_=fn_tt_tt_1,7.8,Maurice ,Color,10755,1987,963
15000000,20391,23089926,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,7.7,Match Point ,Color,166269,2005,0
150000000,1205,93926386,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,7.4,Master and Commander: The Far Side of the World ,Color,168207,2003,0
47000000,8349,5600000,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,5.8,Mary Reilly ,Color,11913,1996,616
6000000,2045,102300000,http://www.imdb.com/title/tt0058331/?ref_=fn_tt_tt_1,7.8,Mary Poppins ,Color,107408,1964,0
23000000,63194,12782508,http://www.imdb.com/title/tt0116999/?ref_=fn_tt_tt_1,6.7,Marvin's Room ,Color,20163,1996,1000
3000000,159,19184015,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,5.4,Martin Lawrence Live: Runteldat ,Color,1466,2002,63
27000000,2495,7486906,http://www.imdb.com/title/tt0415965/?ref_=fn_tt_tt_1,6.8,Martian Child ,Color,17436,2007,0
150000000,2652,21379315,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,5.4,Mars Needs Moms ,Color,17590,2011,0
70000000,22590,37754208,http://www.imdb.com/title/tt0116996/?ref_=fn_tt_tt_1,6.3,Mars Attacks! ,Color,172217,1996,0
12000000,141,1506998,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,6.3,Married Life ,Color,8014,2007,314
50000000,20061,33643461,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,4.2,Marmaduke ,Color,11257,2010,0
60000000,4811,143151473,http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1,7.1,Marley & Me ,Color,116681,2008,11000
34000,1967,333658,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,7.1,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,Color,97,1990,16
40000000,7243,15962471,http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1,6.4,Marie Antoinette ,Color,79892,2006,0
3000000,308,6517198,http://www.imdb.com/title/tt0390221/?ref_=fn_tt_tt_1,7.5,Maria Full of Grace ,Color,30474,2004,0
3500000,22834,5354039,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,7.1,Margin Call ,Color,92599,2011,21000
14000000,14638,46495,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,6.5,Margaret ,Color,12053,2011,0
20000000,2467,1646664,http://www.imdb.com/title/tt0266747/?ref_=fn_tt_tt_1,2.8,Marci X ,Color,4518,2003,241
9000000,2209,1000000,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,6.3,March or Die ,Color,2215,1977,122
8000000,11218,77413017,http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1,7.6,March of the Penguins ,Color,45984,2005,0
6000000,1233,12843,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,6.1,Maniac ,Color,27297,2012,0
14200000,4211,74205,http://www.imdb.com/title/tt0342735/?ref_=fn_tt_tt_1,7.4,Manderlay ,Color,18646,2005,1000
35000000,301,8324748,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,7.1,Mandela: Long Walk to Freedom ,Color,21223,2013,13000
1000000,68,2957978,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,7.8,Man on Wire ,Color,40481,2008,0
52000000,209,34580635,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,7.4,Man on the Moon ,Color,100743,1999,0
70000000,20454,77862546,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,7.7,Man on Fire ,Color,266310,2004,14000
42000000,362,18600911,http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1,6.6,Man on a Ledge ,Color,125198,2012,11000
20000000,52571,37442180,http://www.imdb.com/title/tt0483726/?ref_=fn_tt_tt_1,6.2,Man of the Year ,Color,28005,2006,0
40000000,6171,19118247,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,5.4,Man of the House ,Color,19829,2005,779
225000000,20495,291021565,http://www.imdb.com/title/tt0770828/?ref_=fn_tt_tt_1,7.2,Man of Steel ,Color,548573,2013,118000
52000000,26002,143704210,http://www.imdb.com/title/tt0795421/?ref_=fn_tt_tt_1,6.3,Mamma Mia! ,Color,145974,2008,10000
5000000,1033,6239558,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,6.7,Mambo Italiano ,Color,5548,2003,352
20000000,1949,71588220,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,6.2,Mama ,Color,134869,2013,57000
10000000,1891,3060858,http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1,5.6,Malone ,Color,1768,1987,208
6000000,3254,2122561,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,7.2,Mallrats ,Color,99033,1995,0
16000000,4435,34308901,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,5.1,Malibu's Most Wanted ,Color,15939,2003,0
180000000,15516,241407328,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,7,Maleficent ,Color,252257,2014,89000
33000000,20143,48169908,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,7.7,Malcolm X ,Color,63923,1992,0
11000000,3435,49797148,http://www.imdb.com/title/tt0097815/?ref_=fn_tt_tt_1,7.2,Major League ,Color,49007,1989,0
3800000,2888,14873,http://www.imdb.com/title/tt0059418/?ref_=fn_tt_tt_1,6.8,Major Dundee ,Color,5294,1965,251
55000000,7184,93815117,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,5.1,Maid in Manhattan ,Color,68417,2002,0
37000000,1906,22450975,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,8,Magnolia ,Color,241030,1999,13000
14800000,38963,66009973,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1,5.7,Magic Mike XXL ,Color,38202,2015,41000
7000000,46646,113709992,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,6.1,Magic Mike ,Color,108843,2012,54000
8500000,1885,131175,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,5.6,Maggie ,Color,30219,2015,22000
20000000,2753,65623128,http://www.imdb.com/title/tt2215285/?ref_=fn_tt_tt_1,4.8,Madea's Witness Protection ,Color,7354,2012,0
6000000,5264,63231524,http://www.imdb.com/title/tt0455612/?ref_=fn_tt_tt_1,5,Madea's Family Reunion ,Color,8962,2006,676
40000000,4298,46012734,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,5.8,Made of Honor ,Color,54421,2008,3000
7200000,7692,1094798,http://www.imdb.com/title/tt1371155/?ref_=fn_tt_tt_1,7.2,Made in Dagenham ,Color,11158,2010,0
5000000,5245,5308707,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,6.4,Made ,Color,15053,2001,393
150000000,3285,179982968,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,6.7,Madagascar: Escape 2 Africa ,Color,146019,2008,0
145000000,2444,216366733,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,6.9,Madagascar 3: Europe's Most Wanted ,Color,119213,2012,17000
75000000,1777,193136719,http://www.imdb.com/title/tt0351283/?ref_=fn_tt_tt_1,6.9,Madagascar ,Color,266636,2005,0
11900000,30,48856,http://www.imdb.com/title/tt0107474/?ref_=fn_tt_tt_1,7.5,Madadayo ,Color,3466,1993,355
22000000,2453,20668843,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,5.8,Mad Money ,Color,16831,2008,687
150000000,40025,153629485,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,8.1,Mad Max: Fury Road ,Color,552503,2015,191000
12305523,1529,36200000,http://www.imdb.com/title/tt0089530/?ref_=fn_tt_tt_1,6.2,Mad Max Beyond Thunderdome ,Color,101840,1985,0
2000000,1396,9003011,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1,7.6,Mad Max 2: The Road Warrior ,Black and White,133966,1981,0
50000000,2606,10556196,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1,6.2,Mad City ,Color,16562,1997,697
30000000,19620,537580,http://www.imdb.com/title/tt1586752/?ref_=fn_tt_tt_1,6.8,Machine Gun Preacher ,Color,52972,2011,21000
20000000,2848,7268659,http://www.imdb.com/title/tt2002718/?ref_=fn_tt_tt_1,5.6,Machete Kills ,Color,59248,2013,48000
10500000,26233,26589953,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,6.7,Machete ,Color,165792,2010,44000
10000000,2618,8460995,http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1,5.5,MacGruber ,Color,35888,2010,0
1000000,2289,428535,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,3.6,Luminarias ,Color,505,2000,24
40000000,32325,126546825,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1,6.4,Lucy ,Color,327367,2014,83000
55000000,26334,5755286,http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1,5.9,Lucky You ,Color,18310,2007,672
65000000,3580,10014234,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,5,Lucky Numbers ,Color,8560,2000,177
54000000,52902,44988974,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,7.8,Lucky Number Slevin ,Color,524313,2006,20000
6000000,2440,54606,http://www.imdb.com/title/tt0246134/?ref_=fn_tt_tt_1,6.2,Lucky Break ,Color,1940,2001,30
5000000,4987,124720,http://www.imdb.com/title/tt1150947/?ref_=fn_tt_tt_1,7.3,"Lovely, Still ",Color,1560,2008,777
250000,1330,4186931,http://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,6.9,Lovely & Amazing ,Color,6041,2001,169
3000000,2715,252726,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1,7.2,Love's Abiding Joy ,Color,1289,2006,76
17000000,10691,26284475,http://www.imdb.com/title/tt2279339/?ref_=fn_tt_tt_1,5.7,Love the Coopers ,Color,9051,2015,0
4000000,2662,2800000,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,5.8,Love Stinks ,Color,4377,1999,309
25000000,3204,134904,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,5.7,Love Ranch ,Color,2395,2010,636
10000000,3871,12514138,http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1,7.4,Love Jones ,Color,2801,1997,1000
45000000,538,4584886,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1,6.4,Love in the Time of Cholera ,Color,19114,2007,0
