Cast_Likes,Facenumber,Gross,Link,Score,Title
88422,4,20916309,http://www.imdb.com/title/tt1100119/?ref_=fn_tt_tt_1,4.9,Shorts 
226,3,1984378,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1,6.5,Shortbus 
584,0,22168359,http://www.imdb.com/title/tt0097981/?ref_=fn_tt_tt_1,5.1,A Nightmare on Elm Street 5: The Dream Child 
15500,1,70906973,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1,8.1,Groundhog Day 
975,3,302204,http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1,6.6,Shooting Fish 
888,0,35811509,http://www.imdb.com/title/tt0117631/?ref_=fn_tt_tt_1,7.7,Shine 
5707,1,31584722,http://www.imdb.com/title/tt0815236/?ref_=fn_tt_tt_1,6.4,She's Out of My League 
3148,1,81517441,http://www.imdb.com/title/tt0120784/?ref_=fn_tt_tt_1,7.1,Payback 
1761,1,8279017,http://www.imdb.com/title/tt0189998/?ref_=fn_tt_tt_1,6.9,Shadow of the Vampire 
708,0,7137502,http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,6.5,She's Gotta Have It 
20956,2,55802754,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,6.6,Friends with Benefits 
8297,0,2207975,http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1,7.2,Shattered Glass 
4952,0,18860403,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,4,Shark Night 3D 
805,0,2315683,http://www.imdb.com/title/tt0091934/?ref_=fn_tt_tt_1,3,Shanghai Surprise 
1819,0,22331028,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,6.4,Project Almanac 
939,2,56932305,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,6.6,Shanghai Noon 
14028,2,30013346,http://www.imdb.com/title/tt0329717/?ref_=fn_tt_tt_1,5.3,Hollywood Homicide 
600,4,89138076,http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1,5.5,Scream 3 
15230,0,4000304,http://www.imdb.com/title/tt1723811/?ref_=fn_tt_tt_1,7.3,Shame 
398,0,49413,http://www.imdb.com/title/tt0796212/?ref_=fn_tt_tt_1,7.3,Exiled 
26527,0,70327868,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,5.9,Shaft 
14574,2,3049135,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,7.4,Heavenly Creatures 
15571,1,41543207,http://www.imdb.com/title/tt0257756/?ref_=fn_tt_tt_1,6.3,High Crimes 
5959,8,37295394,http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1,5.7,Jumping the Broom 
13619,0,25842000,http://www.imdb.com/title/tt0108101/?ref_=fn_tt_tt_1,7.4,Shadowlands 
490,8,10696,http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1,6.4,Shade 
2176,2,30400000,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,5.7,Sgt. Bilko 
2737,1,22526144,http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1,5.1,My Super Ex-Girlfriend 
2055,1,72601713,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,5.6,Barnyard 
129,3,128067808,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,7.9,"Crouching Tiger, Hidden Dragon "
1488,2,38543473,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,5.1,Sex Tape 
4324,1,8396942,http://www.imdb.com/title/tt1135985/?ref_=fn_tt_tt_1,6.5,Sex Drive 
921,0,49551662,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,6.6,Australia 
971,0,21471685,http://www.imdb.com/title/tt0185183/?ref_=fn_tt_tt_1,2.4,Battlefield Earth 
2217,0,136432,http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1,6.6,Severance 
10026,3,33472850,http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1,5.8,Semi-Pro 
12226,1,37901509,http://www.imdb.com/title/tt0120102/?ref_=fn_tt_tt_1,7,Seven Years in Tibet 
4757,7,14989761,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1,7.2,Seven Psychopaths 
14727,1,69951824,http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1,7.7,Seven Pounds 
14180,5,17718223,http://www.imdb.com/title/tt0356150/?ref_=fn_tt_tt_1,6.6,EuroTrip 
469,0,373967,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,6.5,Session 9 
10910,2,14268533,http://www.imdb.com/title/tt3014866/?ref_=fn_tt_tt_1,6.3,Criminal 
51657,2,4956401,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,6.5,Jakob the Liar 
1526,0,1066555,http://www.imdb.com/title/tt0473700/?ref_=fn_tt_tt_1,5.8,September Dawn 
17847,0,12276810,http://www.imdb.com/title/tt2140379/?ref_=fn_tt_tt_1,6.5,Self/less 
2567,0,17016190,http://www.imdb.com/title/tt0387575/?ref_=fn_tt_tt_1,4.9,Seed of Chucky 
2251,1,4046737,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,7.1,Secretary 
2287,1,89706988,http://www.imdb.com/title/tt0408790/?ref_=fn_tt_tt_1,6.2,Flightplan 
1655,3,26781723,http://www.imdb.com/title/tt0333766/?ref_=fn_tt_tt_1,7.6,Garden State 
2259,0,59699513,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,7.2,Secretariat 
41293,1,47781388,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,6.6,Secret Window 
3516,0,14879556,http://www.imdb.com/title/tt0126886/?ref_=fn_tt_tt_1,7.3,Election 
9638,1,41407470,http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1,7.6,Secondhand Lions 
2640,3,18535191,http://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1,6.9,An Ideal Husband 
2523,0,61644321,http://www.imdb.com/title/tt0352248/?ref_=fn_tt_tt_1,8,Cinderella Man 
5437,0,176387405,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,7.6,Ice Age 
13808,0,120147445,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,7.3,Seabiscuit 
55,0,4074023,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,6.9,Sea Rex 3D: Journey to a Prehistoric World 
15914,1,58571513,http://www.imdb.com/title/tt0098273/?ref_=fn_tt_tt_1,6.8,Sea of Love 
18734,1,60328558,http://www.imdb.com/title/tt0096061/?ref_=fn_tt_tt_1,7,Scrooged 
3552,1,71038190,http://www.imdb.com/title/tt3450650/?ref_=fn_tt_tt_1,4.4,Paul Blart: Mall Cop 2 
4486,0,38176892,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,6.2,Scream 4 
454,2,902835,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,6.7,American Desi 
2949,1,16671505,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,5.9,Baby's Day Out 
2321,5,101334374,http://www.imdb.com/title/tt0120082/?ref_=fn_tt_tt_1,6.1,Scream 2 
7800,0,84185387,http://www.imdb.com/title/tt0331632/?ref_=fn_tt_tt_1,4.9,Scooby-Doo 2: Monsters Unleashed 
6355,3,153288182,http://www.imdb.com/title/tt0267913/?ref_=fn_tt_tt_1,4.9,Scooby-Doo 
27759,2,17120019,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,6.5,Safe 
5855,8,90703745,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1,5.1,Scary Movie 4 
16464,0,44700000,http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1,8.3,Scarface 
1787,1,117224271,http://www.imdb.com/title/tt1116184/?ref_=fn_tt_tt_1,7.1,Jackass 3D 
3101,0,27669413,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,6,Saw VI 
3492,0,63270259,http://www.imdb.com/title/tt0890870/?ref_=fn_tt_tt_1,5.9,Saw IV 
12076,2,24127895,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,7.6,Lord of War 
4134,0,87025093,http://www.imdb.com/title/tt0432348/?ref_=fn_tt_tt_1,6.6,Saw II 
12254,4,25167270,http://www.imdb.com/title/tt0171580/?ref_=fn_tt_tt_1,6.3,Nurse Betty 
1978,0,45670855,http://www.imdb.com/title/tt1477076/?ref_=fn_tt_tt_1,5.6,Saw 3D: The Final Chapter 
3617,1,61400000,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,7.4,National Lampoon's Vacation 
5161,0,55153403,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,7.7,Saw 
44998,2,216119491,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,8.6,Saving Private Ryan 
16718,0,155181732,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,6.1,San Andreas 
48,0,2601847,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,8.5,Samsara 
9255,1,116006080,http://www.imdb.com/title/tt0125439/?ref_=fn_tt_tt_1,7,Notting Hill 
587,0,1310270,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,6.8,Saints and Soldiers 
1982,0,37470017,http://www.imdb.com/title/tt0263488/?ref_=fn_tt_tt_1,6.1,Jeepers Creepers 
619,4,19673424,http://www.imdb.com/title/tt0875034/?ref_=fn_tt_tt_1,5.8,Nine 
2185,0,7382993,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1,2.8,Doogal 
36885,1,100669,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,5.8,Saint John of Las Vegas 
2129,0,116735231,http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1,6.4,Double Jeopardy 
13073,3,68642452,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,6,Sahara 
23344,0,33000377,http://www.imdb.com/title/tt0219653/?ref_=fn_tt_tt_1,4.9,Dracula 2000 
1013,1,32598931,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,6.2,Proof of Life 
2714,0,4007792,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,7,Safety Not Guaranteed 
5282,2,20257000,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,5.2,Action Jackson 
1141,0,21210,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,6.1,Safe Men 
1860,1,38590500,http://www.imdb.com/title/tt0110725/?ref_=fn_tt_tt_1,4.4,On Deadly Ground 
2916,3,20999936,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,5.7,Sabotage 
822,1,174635000,http://www.imdb.com/title/tt0090555/?ref_=fn_tt_tt_1,6.5,Crocodile Dundee 
2210,0,22189039,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,5.5,Nowhere to Run 
14486,1,116643346,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1,6,S.W.A.T. 
12619,1,106593296,http://www.imdb.com/title/tt0097239/?ref_=fn_tt_tt_1,7.4,Driving Miss Daisy 
5706,3,19316646,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1,5.6,Runner Runner 
407,1,32333860,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,6.7,Rumble in the Bronx 
14344,0,32741596,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,6.5,Hereafter 
4527,0,76501438,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,6.1,Rugrats in Paris: The Movie 
561,1,28064226,http://www.imdb.com/title/tt1600195/?ref_=fn_tt_tt_1,5,Abduction 
2726,0,83400000,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1,7.8,Airplane! 
2321,1,6601079,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,6.2,Bride & Prejudice 
3017,0,39399750,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,5.6,Rugrats Go Wild 
423,1,1001437,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,7.2,Ruby in Paradise 
1283,0,3093491,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,6.6,Rosewater 
24270,2,41609593,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,7.3,Ronin 
48486,2,423032628,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,7.3,Pirates of the Caribbean: Dead Man's Chest 
3062,1,74377334,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,3.3,Crossroads 
9082,1,55973336,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,6.1,Romeo Must Die 
13160,1,3275585,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,6.6,Romeo Is Bleeding 
33791,2,46338728,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,6.8,Romeo + Juliet 
2763,3,18990542,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,3,Rollerball 
3400,1,67266300,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,6.9,Role Models 
15111,0,70269171,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,7.2,Rocky Balboa 
16094,0,117235247,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,8.1,Rocky 
46944,4,5694401,http://www.imdb.com/title/tt1032755/?ref_=fn_tt_tt_1,7.3,RocknRolla 
28321,0,117214014,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,6.2,RoboCop 
2713,1,22734486,http://www.imdb.com/title/tt0325258/?ref_=fn_tt_tt_1,5.6,Dickie Roberts: Former Child Star 
1754,0,4443403,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,8,Persepolis 
38518,0,165500000,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,6.9,Robin Hood: Prince of Thieves 
28018,1,114968774,http://www.imdb.com/title/tt0094737/?ref_=fn_tt_tt_1,7.3,Big 
3244,0,105219735,http://www.imdb.com/title/tt0955308/?ref_=fn_tt_tt_1,6.7,Robin Hood 
2484,1,30050028,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,6.5,Road House 
2628,0,105943,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,6.1,Road Hard 
3172,0,46455802,http://www.imdb.com/title/tt0309593/?ref_=fn_tt_tt_1,6.2,Final Destination 2 
19649,2,4600000,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,7.1,River's Edge 
389,2,36874745,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1,6.3,Risen 
20645,0,103400692,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,7.3,Rise of the Guardians 
1172,3,12212417,http://www.imdb.com/title/tt0310910/?ref_=fn_tt_tt_1,6.7,Confidence 
6600,2,32034806,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1,6.2,O 
3451,3,20627372,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,5.3,Boys and Girls 
12071,0,143618384,http://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1,7,Rio 
943,0,5032496,http://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,6.3,Celebrity 
38809,2,40076438,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,6,Righteous Kill 
1410,0,21197315,http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1,6.1,"As Above, So Below "
5,0,630779,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1,6.8,Ride with the Devil 
2394,1,134141530,http://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1,6.2,Ride Along 
1789,0,16066,http://www.imdb.com/title/tt0305632/?ref_=fn_tt_tt_1,3.3,Fascination 
4634,1,38087756,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,5.2,Ri¢hie Ri¢h 
53895,0,22877808,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1,7.3,Revolutionary Road 
2295,1,5005883,http://www.imdb.com/title/tt0337876/?ref_=fn_tt_tt_1,6.1,Birth 
14281,1,2807854,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,5.1,Return to the Blue Lagoon 
3946,1,32662299,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1,6.9,Return to Me 
29926,1,20488579,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,5.8,Gamer 
17913,0,42345531,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,5.4,Resident Evil: Retribution 
26233,1,26589953,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,6.7,Machete 
16225,1,50648679,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1,6.3,Resident Evil: Extinction 
17902,0,39532308,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,6.7,Resident Evil 
1967,0,333658,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,7.1,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
28994,0,2812029,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,8.4,Reservoir Dogs 
24270,0,5484375,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,7.3,Rescue Dawn 
2235,0,3609278,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,8.4,Requiem for a Dream 
4168,1,140244,http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1,6.7,Repo! The Genetic Opera 
3734,0,13596911,http://www.imdb.com/title/tt0181739/?ref_=fn_tt_tt_1,6.2,Osmosis Jones 
4567,0,42592530,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,6.2,Krampus 
2925,0,13763130,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1,6.3,Repo Men 
5917,1,29077547,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1,7,Rent 
4867,0,43818159,http://www.imdb.com/title/tt0926129/?ref_=fn_tt_tt_1,3.9,Prom Night 
31014,1,20550712,http://www.imdb.com/title/tt0115857/?ref_=fn_tt_tt_1,5.6,Chain Reaction 
54877,1,115648585,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1,7.8,Remember the Titans 
338,1,12995673,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,7.7,Religulous 
10838,0,23360779,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,5.7,Reindeer Games 
6526,0,1654367,http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1,6.4,Factory Girl 
14087,2,105807520,http://www.imdb.com/title/tt0251127/?ref_=fn_tt_tt_1,6.4,How to Lose a Guy in 10 Days 
1523,0,8427204,http://www.imdb.com/title/tt0196857/?ref_=fn_tt_tt_1,5.4,Play It to the Bone 
1845,0,64371181,http://www.imdb.com/title/tt0349825/?ref_=fn_tt_tt_1,7.5,Miracle 
2158,0,2344847,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,6.8,Redbelt 
4416,0,49875589,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1,5.9,Red Tails 
1495,3,241437427,http://www.imdb.com/title/tt0259446/?ref_=fn_tt_tt_1,6.6,My Big Fat Greek Wedding 
15369,2,37652565,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1,5.4,Red Riding Hood 
2944,1,356454367,http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1,8.3,Inside Out 
2,1,17473245,http://www.imdb.com/title/tt0199753/?ref_=fn_tt_tt_1,5.7,Red Planet 
3888,0,83000000,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,6,Disclosure 
14159,0,51527787,http://www.imdb.com/title/tt1179891/?ref_=fn_tt_tt_1,5.5,My Bloody Valentine 
35867,0,92930005,http://www.imdb.com/title/tt0289765/?ref_=fn_tt_tt_1,7.2,Red Dragon 
25220,7,53215979,http://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1,6.7,RED 2 
24928,4,90356857,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,7.1,RED 
2197,0,36696761,http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1,6.5,Recess: School's Out 
2951,1,25000000,http://www.imdb.com/title/tt0074812/?ref_=fn_tt_tt_1,6.8,Logan's Run 
22254,1,85463309,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,7.1,Real Steel 
4121,1,153665036,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1,6.4,Beverly Hills Cop II 
4971,1,12372410,http://www.imdb.com/title/tt0217756/?ref_=fn_tt_tt_1,5.3,Ready to Rumble 
103354,0,34636443,http://www.imdb.com/title/tt0340163/?ref_=fn_tt_tt_1,6.6,Hostage 
5074,0,75305995,http://www.imdb.com/title/tt0350258/?ref_=fn_tt_tt_1,7.7,Ray 
2543,0,2060953,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1,7.1,Ravenous 
16710,1,31054924,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,5.1,Random Hearts 
4764,0,206435493,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,8,Ratatouille 
1592,1,305070,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1,6.4,Rapa Nui 
727,1,23993605,http://www.imdb.com/title/tt1197628/?ref_=fn_tt_tt_1,5.8,Observe and Report 
3667,1,136448821,http://www.imdb.com/title/tt0117438/?ref_=fn_tt_tt_1,6.6,Ransom 
43291,0,123207194,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,7.2,Rango 
7081,1,43568507,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,6.5,Need for Speed 
4266,0,2185266,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,6.5,Bamboozled 
1002,2,26161406,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,6.7,Ramona and Beezus 
2052,1,37486138,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,6,Raising Helen 
1852,0,21370057,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,6,Raising Cain 
3889,0,40168080,http://www.imdb.com/title/tt1038686/?ref_=fn_tt_tt_1,5.2,Legion 
4676,0,10411980,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1,5.9,Raise Your Voice 
12906,1,242374454,http://www.imdb.com/title/tt0082971/?ref_=fn_tt_tt_1,8.5,Raiders of the Lost Ark 
23008,1,45250,http://www.imdb.com/title/tt0081398/?ref_=fn_tt_tt_1,8.3,Raging Bull 
4334,3,4651977,http://www.imdb.com/title/tt0105211/?ref_=fn_tt_tt_1,6.9,Radio Flyer 
13707,1,31252964,http://www.imdb.com/title/tt0285742/?ref_=fn_tt_tt_1,7.1,Monster's Ball 
312,1,6165429,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,7.5,Rabbit-Proof Fence 
4882,4,46813366,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,6.1,How to Be Single 
31549,2,33592415,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,5.6,R.I.P.D. 
14726,1,7060876,http://www.imdb.com/title/tt0180073/?ref_=fn_tt_tt_1,7.4,Quills 
256,0,36830,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,6.6,Incident at Loch Ness 
3001,2,30307804,http://www.imdb.com/title/tt0238546/?ref_=fn_tt_tt_1,5.2,Queen of the Damned 
1114,4,18381787,http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1,6.8,Quartet 
140268,0,31691811,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,6,Quarantine 
2023,1,168368427,http://www.imdb.com/title/tt0830515/?ref_=fn_tt_tt_1,6.7,Quantum of Solace 
5046,0,149234747,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,6.7,Puss in Boots 
2203,0,108360000,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,6.3,Ace Ventura: When Nature Calls 
2252,0,135381507,http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1,5.8,Chicken Little 
13093,3,8406264,http://www.imdb.com/title/tt0120797/?ref_=fn_tt_tt_1,6,Pushing Tin 
2564,2,2580,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,5.4,I Love Your Work 
19952,0,20259297,http://www.imdb.com/title/tt0454919/?ref_=fn_tt_tt_1,4.7,Pulse 
14544,1,7556708,http://www.imdb.com/title/tt2091473/?ref_=fn_tt_tt_1,6.6,Promised Land 
24098,0,126464904,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,7,Prometheus 
37321,2,60962878,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,8.1,Prisoners 
1426,3,883887,http://www.imdb.com/title/tt1185344/?ref_=fn_tt_tt_1,6.2,Princess Kaiulani 
1409,0,38966057,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,6.7,Primary Colors 
5101,0,15709385,http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1,6.7,Pride and Glory 
11135,2,178406268,http://www.imdb.com/title/tt0100405/?ref_=fn_tt_tt_1,6.9,Pretty Woman 
1825,0,47852604,http://www.imdb.com/title/tt0477071/?ref_=fn_tt_tt_1,5.9,Premonition 
24669,0,20275446,http://www.imdb.com/title/tt1547234/?ref_=fn_tt_tt_1,6.5,Premium Rush 
1610,2,532190,http://www.imdb.com/title/tt0119937/?ref_=fn_tt_tt_1,6.8,Prefontaine 
2000,6,7009668,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,2.1,Crossover 
4223,1,59735548,http://www.imdb.com/title/tt0093773/?ref_=fn_tt_tt_1,7.8,Predator 
6553,0,95073918,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,7.3,Precious 
3994,1,36581633,http://www.imdb.com/title/tt0463998/?ref_=fn_tt_tt_1,7.5,Freedom Writers 
92456,0,60655503,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,5.6,Poseidon 
3130,4,562059,http://www.imdb.com/title/tt0273982/?ref_=fn_tt_tt_1,7,Poolhall Junkies 
3239,1,32853640,http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1,5.7,Drillbit Taylor 
861,0,18081626,http://www.imdb.com/title/tt0407121/?ref_=fn_tt_tt_1,6.4,Pooh's Heffalump Movie 
52138,0,31597131,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,6.8,One Hour Photo 
13,0,15081783,http://www.imdb.com/title/tt0876563/?ref_=fn_tt_tt_1,7.7,Ponyo 
2954,1,20819129,http://www.imdb.com/title/tt1114740/?ref_=fn_tt_tt_1,5.2,Paul Blart: Mall Cop 
1517,0,8596914,http://www.imdb.com/title/tt0183659/?ref_=fn_tt_tt_1,7,Pollock 
6729,1,73701902,http://www.imdb.com/title/tt0388419/?ref_=fn_tt_tt_1,5.2,Christmas with the Kranks 
2525,0,26616590,http://www.imdb.com/title/tt0119081/?ref_=fn_tt_tt_1,6.7,Event Horizon 
7924,1,57544444,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,5.3,Point Break 
